esg_id,date_id,region_id,asset_id,energy_consumption_kwh,co2_emissions_kg,water_consumption_m3,waste_kg,renewable_energy_share
4435,20250129,4,221,979.36,297.41,4.34,5.04,34.08
4436,20240410,1,201,1232.44,405.97,3.14,9.09,27.65
4437,20241216,4,62,1263.99,414.13,7.44,6.56,28.09
4438,20251214,5,180,2096.41,662.63,5.81,14.79,30.98
4439,20240713,1,79,2051.11,707.71,6.48,14.86,23.74
4440,20241115,2,172,1344.67,390.44,6.45,7.61,37.41
4441,20240127,5,117,1067.9,374.11,2.72,6.24,22.42
4442,20250419,2,84,391.99,109.69,1.35,1.68,40.04
4443,20240723,3,50,300.05,92.86,1.84,1.84,32.63
4444,20250316,1,47,1885.72,603.2,7.24,13.61,30.03
4445,20240422,1,89,2444.92,844.28,15.31,24.71,23.67
4446,20240730,3,60,697.91,232.6,2.48,3.47,26.68
4447,20241126,1,5,1544.13,494.12,5.93,16.29,30.0
4448,20250802,1,179,1888.17,568.87,7.23,15.92,34.68
4449,20240404,4,30,1639.99,548.61,6.85,22.16,26.37
4450,20250925,5,34,804.5,248.88,3.14,7.86,32.66
4451,20251214,5,91,1821.85,545.68,5.19,25.3,35.12
4452,20241009,5,29,1958.09,624.24,7.3,10.34,30.3
4453,20251019,1,223,2137.28,668.8,12.61,14.99,31.77
4454,20241101,4,247,950.95,307.42,5.87,9.29,29.18
4455,20250821,2,56,278.67,76.01,1.63,1.85,41.81
4456,20250104,3,22,1548.88,483.44,4.52,14.86,31.97
4457,20250815,4,136,1345.75,419.28,8.43,12.65,32.11
4458,20240104,1,16,2073.79,711.39,5.92,12.91,24.24
4459,20250603,1,164,1642.23,532.41,8.55,7.5,28.95
4460,20251123,1,106,1511.41,468.11,4.42,20.99,32.57
4461,20250323,1,71,2180.7,718.15,6.98,18.99,27.67
4462,20250628,1,229,1593.22,498.74,7.94,16.06,31.74
4463,20250925,4,136,1450.19,442.6,4.1,14.19,33.7
4464,20240701,2,197,1133.55,336.21,5.53,4.73,35.85
4465,20240304,1,47,1776.0,618.69,7.64,18.56,22.91
4466,20240321,2,8,643.47,191.78,2.61,7.48,35.49
4467,20240211,4,208,969.49,311.48,6.2,5.34,29.68
4468,20240706,1,154,1320.74,435.37,5.67,15.84,27.59
4469,20241017,1,43,1752.6,550.6,6.23,15.14,31.46
4470,20250222,5,137,876.89,279.94,3.8,8.94,30.19
4471,20250722,4,101,271.02,83.08,1.0,1.53,33.36
4472,20240406,3,49,1201.54,390.55,4.39,5.47,28.74
4473,20240828,3,103,114.07,36.2,0.38,1.05,30.67
4474,20250207,3,138,1627.4,497.66,4.89,17.28,33.55
4475,20240302,1,145,203.98,70.11,1.08,2.72,24.07
4476,20241109,3,225,1228.8,382.99,3.16,11.7,32.08
4477,20240718,2,228,935.89,296.15,5.08,8.31,30.89
4478,20251225,1,132,634.87,203.56,2.0,3.96,29.84
4479,20240618,5,33,1384.65,457.16,7.27,16.24,27.46
4480,20240104,1,2,2027.72,689.83,10.39,27.0,24.95
4481,20240613,2,97,1144.63,335.97,4.46,13.17,36.62
4482,20250313,1,5,1684.46,552.17,9.67,19.82,28.05
4483,20251022,1,142,620.87,191.28,2.69,7.44,32.98
4484,20240727,3,102,90.17,29.09,0.25,0.74,29.35
4485,20240208,3,28,844.03,284.37,4.18,11.24,25.77
4486,20250826,4,121,377.57,116.87,1.61,5.21,32.62
4487,20250714,4,62,901.5,279.83,4.0,11.67,32.4
4488,20241214,3,14,1273.86,388.73,6.43,10.73,33.71
4489,20250402,1,223,2239.12,705.05,9.31,13.31,31.28
4490,20250915,3,244,293.86,89.82,1.34,3.74,33.59
4491,20241121,5,76,816.62,267.23,4.49,7.4,28.19
4492,20240224,2,198,94.65,28.54,0.35,0.65,34.61
4493,20250212,4,247,1348.13,426.22,8.35,16.74,30.96
4494,20251226,1,147,1090.32,345.85,4.09,10.99,30.7
4495,20250327,4,232,1136.55,353.47,5.92,8.11,32.25
4496,20250608,1,194,133.68,41.85,0.57,1.68,31.74
4497,20251126,2,213,713.09,198.27,2.09,8.68,40.49
4498,20250123,4,176,107.5,33.55,0.48,1.1,31.97
4499,20251016,1,153,1489.17,469.39,7.12,14.38,31.2
4500,20240319,1,118,196.29,66.02,0.86,0.79,25.91
4501,20250220,5,7,135.1,42.22,0.6,1.19,31.87
4502,20250920,3,123,671.87,195.89,3.81,3.46,37.11
4503,20240117,1,2,2369.88,797.04,14.12,15.26,25.92
4504,20240609,3,202,104.86,33.68,0.44,0.8,29.71
4505,20251108,1,6,1834.43,566.47,9.56,24.67,32.8
4506,20241111,2,87,1331.88,389.81,8.29,10.68,36.83
4507,20240925,3,98,1315.48,433.79,7.92,8.56,27.56
4508,20250405,5,131,1284.59,420.22,6.5,15.92,28.22
4509,20250519,1,126,1616.1,540.36,9.88,12.6,26.41
4510,20250725,1,248,1654.95,535.81,8.21,9.05,29.06
4511,20250825,1,64,1407.48,434.57,4.19,16.21,32.81
4512,20240505,1,54,1730.85,579.63,4.95,22.58,26.28
4513,20251003,2,242,574.57,162.26,1.86,6.74,39.4
4514,20240517,1,245,1680.26,551.93,5.76,9.55,27.88
4515,20250624,3,244,350.19,106.67,2.16,4.87,33.85
4516,20240612,2,8,650.69,192.68,2.46,4.12,35.97
4517,20250714,1,65,1645.16,527.64,9.84,8.71,29.82
4518,20240814,5,189,1436.93,485.8,9.06,12.91,25.48
4519,20250616,4,215,531.35,162.15,2.81,4.38,33.71
4520,20241026,4,150,95.18,30.77,0.29,0.46,29.17
4521,20240612,4,116,608.2,195.96,3.06,2.67,29.45
4522,20250717,1,47,1550.22,495.33,4.81,19.34,30.12
4523,20250814,1,71,1835.71,581.7,7.35,11.24,30.78
4524,20250412,1,181,1792.31,563.79,7.03,12.62,31.36
4525,20240523,3,36,89.47,28.73,0.57,1.05,29.71
4526,20240930,2,35,1026.52,309.27,2.66,13.5,34.68
4527,20250304,5,85,1159.83,383.72,6.17,6.37,27.29
4528,20250905,1,160,146.57,46.37,0.91,0.62,30.91
4529,20240410,4,163,1222.54,394.24,4.0,8.56,29.38
4530,20240116,4,80,1468.38,476.11,7.55,12.79,28.94
4531,20250416,4,30,1321.93,409.48,8.36,9.32,32.56
4532,20241104,3,40,1467.14,471.71,4.27,7.0,29.62
4533,20250216,1,86,2357.16,780.6,9.05,23.02,27.21
4534,20240711,5,149,1000.79,342.95,4.6,5.83,24.33
4535,20240314,3,244,359.72,112.91,1.9,4.53,31.53
4536,20250720,2,25,69.05,19.37,0.32,0.54,39.88
4537,20241209,1,39,2006.89,649.35,6.74,21.7,29.11
4538,20250802,3,105,1188.45,365.47,5.59,15.74,33.12
4539,20241009,1,58,1832.19,600.08,6.21,11.05,28.12
4540,20240716,1,9,88.13,30.08,0.55,0.75,24.68
4541,20250930,5,44,116.42,36.53,0.7,0.91,31.55
4542,20241012,3,123,833.86,252.56,4.94,11.63,34.28
4543,20250208,1,248,2742.61,926.56,7.96,22.98,25.54
4544,20251129,5,222,477.45,143.25,2.42,5.3,34.99
4545,20240909,1,61,2009.64,668.08,6.9,25.51,26.89
4546,20240920,2,48,90.49,26.38,0.36,1.16,37.13
4547,20240408,1,89,2612.61,880.03,16.46,21.02,25.79
4548,20250421,1,119,567.45,190.46,2.04,6.81,26.09
4549,20240429,1,63,513.49,165.04,2.14,4.01,29.65
4550,20240510,1,133,1262.32,418.38,5.47,12.77,27.14
4551,20240911,4,136,1465.47,480.09,8.23,19.77,28.1
4552,20250903,4,162,543.47,161.98,3.42,7.3,35.49
4553,20250110,1,63,631.13,216.15,2.9,7.01,24.38
4554,20240223,1,43,1563.44,537.45,9.69,10.17,24.06
4555,20251111,2,67,120.51,33.52,0.41,0.93,40.46
4556,20250831,1,113,1287.07,411.5,3.69,13.91,30.07
4557,20240408,1,113,1726.91,580.24,7.44,13.65,26.0
4558,20251105,1,64,1336.24,414.07,5.19,13.78,32.53
4559,20251228,1,177,192.36,62.28,0.71,1.09,29.06
4560,20240213,2,42,131.16,40.45,0.44,1.02,32.9
4561,20240320,5,130,516.71,177.6,2.69,3.85,24.07
4562,20250624,1,88,149.84,47.5,0.56,2.01,30.75
4563,20250629,2,107,311.76,90.01,1.91,4.0,37.82
4564,20241126,1,210,507.23,167.28,1.31,5.88,27.55
4565,20240903,1,231,1473.92,490.34,6.11,12.21,26.83
4566,20240904,2,217,67.55,20.56,0.21,0.38,33.89
4567,20250730,5,53,807.47,245.24,3.16,6.19,34.07
4568,20240429,3,235,828.28,264.25,2.54,6.9,30.24
4569,20240914,3,240,673.0,213.8,4.32,7.05,30.58
4570,20250929,4,45,685.05,212.91,1.97,4.43,32.3
4571,20250707,3,193,78.54,23.99,0.51,0.92,33.64
4572,20241016,4,109,1668.97,515.38,9.78,17.58,32.8
4573,20240913,1,177,154.05,52.28,0.49,1.93,25.16
4574,20240419,1,166,2021.32,667.36,5.39,15.23,27.46
4575,20250329,3,103,117.43,36.22,0.4,0.89,32.9
4576,20250525,5,51,928.68,293.05,3.21,11.37,31.11
4577,20241127,3,233,432.06,134.13,1.72,2.62,32.39
4578,20250307,5,189,2011.78,667.51,7.63,19.48,27.05
4579,20240708,3,190,625.04,198.89,2.06,8.02,30.45
4580,20250828,3,235,656.66,208.61,3.6,4.49,30.58
4581,20241117,5,234,2081.03,694.07,7.78,20.03,26.62
4582,20250402,4,124,86.8,28.32,0.23,0.87,28.42
4583,20240222,3,14,1524.61,485.92,6.64,19.27,30.32
4584,20240210,3,22,1350.1,439.32,8.22,8.32,28.65
4585,20240221,1,132,575.42,195.18,1.56,4.45,25.2
4586,20250503,1,61,1782.85,580.28,7.99,12.99,28.63
4587,20250526,2,217,78.56,22.02,0.45,0.36,39.94
4588,20240516,3,123,624.78,198.56,3.39,8.03,30.55
4589,20240118,2,197,1639.47,513.09,6.16,6.96,31.76
4590,20240629,3,104,80.57,25.64,0.33,0.74,30.43
4591,20240203,4,128,1597.29,532.92,4.67,17.84,26.59
4592,20251224,1,229,1480.88,455.4,9.53,8.81,33.12
4593,20250820,1,16,1533.54,491.04,9.62,15.06,29.95
4594,20240926,4,243,597.46,187.24,1.5,6.48,31.65
4595,20250603,4,46,694.74,217.51,2.89,8.69,31.73
4596,20240929,1,227,1543.37,524.62,9.38,12.62,25.02
4597,20250705,1,5,1455.54,472.7,9.42,13.2,28.81
4598,20240726,5,137,761.48,253.48,2.67,9.44,26.78
4599,20240907,1,160,149.46,48.63,0.97,1.41,28.65
4600,20241028,3,21,756.37,248.6,3.88,7.21,27.83
4601,20250723,5,33,1427.45,451.82,8.62,15.67,30.87
4602,20250421,5,188,126.52,39.49,0.52,1.11,31.96
4603,20250715,1,181,1701.23,559.77,10.48,21.96,27.74
4604,20241023,5,59,1266.84,400.73,5.87,11.35,30.92
4605,20251014,3,100,1401.03,417.56,5.94,17.35,35.49
4606,20240316,3,206,97.23,31.54,0.29,1.24,28.91
4607,20250630,1,179,1911.42,635.51,9.59,8.63,26.88
4608,20240529,4,120,1116.64,364.2,6.46,9.34,28.46
4609,20240119,5,187,425.25,145.66,1.36,5.01,24.37
4610,20251230,4,45,935.63,284.43,3.9,5.68,34.0
4611,20240930,1,248,2323.87,772.18,13.67,13.7,26.93
4612,20250311,5,234,1562.72,507.2,6.95,7.3,28.86
4613,20240501,1,32,140.77,47.26,0.54,1.17,26.07
4614,20250501,2,57,785.83,225.6,2.08,5.86,38.23
4615,20240507,4,46,1008.35,332.92,6.54,10.41,27.46
4616,20251214,2,195,1382.04,403.33,6.28,11.98,37.04
4617,20240120,1,126,2007.67,695.14,11.57,25.5,23.44
4618,20241201,2,84,419.28,120.08,2.72,2.12,38.4
4619,20250525,1,246,492.34,153.26,3.11,4.64,32.18
4620,20250527,4,150,98.06,30.56,0.43,1.0,32.08
4621,20241125,1,231,1836.31,581.38,5.25,19.55,30.85
4622,20251206,5,81,1920.0,607.03,6.64,18.02,30.96
4623,20250618,1,125,1357.78,425.37,3.63,15.32,31.68
4624,20251213,1,153,2300.92,703.62,11.63,17.58,33.55
4625,20240906,1,93,1881.58,637.48,8.61,16.06,25.3
4626,20250304,5,73,145.41,46.08,0.92,1.06,30.78
4627,20250715,1,179,1866.86,598.89,5.22,17.94,29.8
4628,20250115,4,176,113.31,36.36,0.31,0.79,29.78
4629,20250324,2,82,94.26,28.28,0.56,0.58,34.99
4630,20240718,1,122,1393.88,476.48,6.36,12.47,24.54
4631,20241006,3,21,821.66,263.33,4.41,10.78,29.88
4632,20251124,2,19,1166.19,311.51,3.32,5.44,43.22
4633,20250604,2,57,631.75,175.85,2.01,3.07,40.41
4634,20240505,3,165,1064.55,340.61,6.75,11.84,30.01
4635,20250706,2,48,91.58,25.27,0.44,1.16,41.01
4636,20240418,2,112,78.94,24.23,0.35,0.87,33.28
4637,20250326,4,161,332.32,102.55,1.39,4.38,32.85
4638,20250406,1,160,154.23,50.09,0.81,1.32,28.81
4639,20250918,2,195,1012.26,280.52,2.69,4.5,40.72
4640,20240308,5,175,138.77,45.41,0.37,1.55,28.2
4641,20250804,1,194,113.22,36.09,0.61,0.83,30.3
4642,20240315,5,222,528.33,181.05,2.01,6.78,24.33
4643,20250322,2,84,366.65,108.13,1.98,1.97,36.27
4644,20250302,5,249,2201.68,715.28,11.67,19.74,28.78
4645,20250309,4,80,1172.47,366.23,3.78,13.87,31.91
4646,20240621,4,215,558.26,172.44,2.62,5.05,32.78
4647,20241030,1,154,1781.03,582.11,7.23,21.74,28.29
4648,20241223,2,57,926.78,272.33,2.52,12.2,36.54
4649,20250406,4,62,1134.13,348.77,5.25,7.8,33.12
4650,20251212,3,211,1455.12,428.68,4.05,8.81,36.35
4651,20240202,1,160,148.98,51.21,0.54,1.06,24.06
4652,20240608,2,212,1084.35,321.36,4.53,8.37,35.91
4653,20250701,5,137,832.99,261.13,4.47,8.09,31.63
4654,20251017,5,180,1507.37,468.49,6.23,11.32,32.3
4655,20250708,1,169,1981.14,628.73,8.35,18.75,30.66
4656,20250424,1,210,582.13,190.5,2.13,6.43,28.19
4657,20250625,4,205,97.76,30.28,0.39,1.13,32.56
4658,20240814,1,145,131.77,44.41,0.65,1.49,25.75
4659,20240710,1,153,1672.87,570.05,9.0,21.23,24.81
4660,20241016,3,240,876.36,284.64,2.61,11.02,28.8
4661,20240623,3,98,1177.32,373.3,7.2,16.09,30.73
4662,20250108,3,167,937.86,284.4,3.33,11.66,34.19
4663,20240920,2,143,636.9,193.41,3.15,6.35,34.08
4664,20240630,1,54,1547.81,528.73,4.13,9.02,24.6
4665,20251229,4,243,785.06,232.63,2.52,7.86,35.92
4666,20240130,2,114,833.07,247.72,2.58,9.56,35.66
4667,20250205,1,248,2340.74,748.94,6.2,19.82,30.01
4668,20250823,5,91,1100.24,347.5,3.95,5.67,31.04
4669,20240804,1,93,1710.14,580.83,7.59,17.55,25.09
4670,20241013,1,54,2127.7,694.65,5.92,28.13,28.38
4671,20241102,2,241,87.3,26.18,0.36,1.05,35.03
4672,20240125,1,54,1938.58,660.59,6.03,12.65,24.81
4673,20241022,2,97,1039.93,282.03,5.45,9.85,42.2
4674,20240321,1,218,1363.02,465.17,6.82,16.68,24.68
4675,20250222,1,113,1682.69,537.92,4.34,12.48,30.08
4676,20250506,3,167,779.59,233.85,3.63,6.28,35.01
4677,20250830,2,115,1227.22,349.81,5.84,14.2,38.74
4678,20250101,1,246,702.43,223.01,4.37,4.46,30.63
4679,20251013,3,244,365.78,110.51,2.23,3.73,34.47
4680,20250712,1,171,162.13,50.75,0.72,1.16,31.75
4681,20240219,3,36,114.28,37.05,0.65,1.5,28.94
4682,20250103,1,223,2129.47,708.52,7.61,19.33,26.82
4683,20241110,3,14,1630.38,503.07,4.08,11.98,32.86
4684,20240919,4,208,578.97,186.61,2.02,2.99,29.42
4685,20250217,4,221,870.51,278.63,5.31,9.68,29.98
4686,20250516,1,147,949.96,310.64,4.1,8.3,28.25
4687,20240104,1,86,2115.37,725.06,13.46,25.97,24.31
4688,20250925,1,220,1923.06,618.3,12.45,22.22,29.62
4689,20240709,1,223,1524.13,522.65,5.53,19.69,24.27
4690,20250122,4,239,441.46,139.91,1.68,5.39,30.77
4691,20240415,3,235,801.06,261.4,4.38,10.59,28.42
4692,20241005,3,100,1348.5,437.45,6.31,16.54,28.9
4693,20240508,1,223,2114.94,695.31,13.67,25.21,27.81
4694,20251014,4,163,1353.0,429.66,3.38,6.11,30.61
4695,20250809,1,54,1771.6,556.49,6.18,21.74,31.47
4696,20241216,1,210,613.01,203.18,2.87,7.6,27.14
4697,20250515,5,249,2021.3,629.51,5.41,12.08,32.14
4698,20241110,1,54,2079.17,695.44,5.81,13.43,26.38
4699,20240316,1,71,1774.88,618.01,8.43,23.57,22.95
4700,20250311,1,248,2200.93,711.52,7.53,12.81,29.18
4701,20240513,5,130,329.61,108.01,1.94,2.15,28.08
4702,20240712,1,196,983.5,328.13,5.83,4.62,26.59
4703,20240914,2,110,1185.63,352.37,4.63,8.46,35.7
4704,20250414,1,196,1006.82,326.85,3.61,11.12,28.84
4705,20240727,1,171,126.01,41.4,0.61,0.59,27.87
4706,20250212,3,235,783.91,239.72,4.85,6.37,33.55
4707,20240227,3,123,943.43,302.61,4.41,8.86,29.81
4708,20250103,3,236,426.59,131.77,2.69,2.11,32.78
4709,20240816,2,242,474.62,143.51,2.26,6.35,34.41
4710,20250922,1,118,139.12,44.74,0.37,1.11,29.61
4711,20250509,1,39,1858.08,596.3,7.42,20.27,29.77
4712,20240130,1,160,188.8,66.07,0.63,2.34,22.51
4713,20241122,1,5,1845.67,607.67,8.29,10.76,27.69
4714,20240824,5,51,695.36,230.8,2.47,8.95,27.02
4715,20240305,2,92,429.79,135.37,1.65,3.79,31.26
4716,20240420,3,28,703.81,225.92,1.85,9.43,29.75
4717,20240226,3,10,742.75,248.29,3.24,4.72,26.43
4718,20241221,1,164,2406.81,794.92,7.37,24.72,27.43
4719,20250506,4,243,647.68,199.54,3.01,5.45,32.98
4720,20250402,4,144,1285.43,408.25,8.28,14.39,30.6
4721,20250413,4,178,308.1,96.05,1.44,1.7,32.06
4722,20241207,1,16,2124.15,693.15,10.14,17.0,28.42
4723,20251121,2,92,342.52,94.59,1.29,3.99,40.96
4724,20240822,2,204,1010.19,310.77,6.3,4.66,33.09
4725,20250701,1,111,126.77,40.03,0.65,1.69,31.06
4726,20240105,4,11,863.76,283.38,5.41,10.74,27.98
4727,20250727,5,53,734.87,229.81,1.84,4.63,31.82
4728,20240904,1,196,1258.8,417.27,3.3,17.46,27.13
4729,20240919,2,26,290.26,83.63,1.05,3.07,37.97
4730,20240129,1,118,179.47,60.44,0.85,1.83,25.81
4731,20251021,5,189,1468.05,453.92,4.75,16.15,32.7
4732,20241120,3,235,1013.12,315.24,4.26,14.09,32.21
4733,20250807,1,118,143.56,46.12,0.37,0.74,29.68
4734,20240318,1,199,180.31,61.9,0.48,1.15,24.18
4735,20250412,1,18,961.91,308.31,5.69,6.54,29.87
4736,20240926,1,248,1863.07,630.91,7.11,14.82,25.34
4737,20251006,4,156,1428.03,418.64,8.15,14.61,36.71
4738,20240615,2,57,640.93,184.95,1.83,5.28,37.86
4739,20240719,1,6,1790.09,599.75,9.71,18.98,26.24
4740,20251110,3,233,477.58,143.12,2.09,6.02,35.08
4741,20250825,3,15,879.28,259.81,2.31,7.97,36.13
4742,20250413,1,227,1717.32,558.95,9.73,12.24,28.63
4743,20250425,1,151,532.47,169.94,2.94,5.98,30.21
4744,20251217,5,85,973.12,289.76,2.92,12.83,35.56
4745,20240110,4,205,150.97,48.63,0.89,1.98,29.47
4746,20250301,2,112,81.2,23.58,0.21,0.73,37.41
4747,20250911,1,6,1635.41,497.23,5.0,10.4,33.99
4748,20240312,1,16,1653.67,559.07,8.23,7.56,25.48
4749,20250815,4,214,640.6,194.74,2.8,7.62,34.0
4750,20251004,4,205,101.2,31.47,0.51,1.37,32.27
4751,20241224,2,110,1591.04,447.78,7.12,16.04,39.64
4752,20251014,4,109,1295.6,401.53,5.32,12.57,32.52
4753,20241017,1,171,186.87,60.6,1.19,1.72,28.93
4754,20251204,4,141,465.71,136.25,2.9,4.86,36.86
4755,20250903,1,181,1711.45,532.06,10.47,16.96,32.28
4756,20250902,1,160,134.68,42.75,0.42,1.05,30.64
4757,20241216,2,115,1747.12,517.92,10.15,15.22,35.89
4758,20251227,1,54,2498.96,817.56,9.7,14.99,28.21
4759,20250125,5,159,578.55,186.34,3.23,7.96,29.48
4760,20240322,3,165,1695.86,549.05,8.53,18.57,29.06
4761,20240817,1,16,1243.89,401.63,7.25,9.86,29.28
4762,20250505,2,110,1276.02,363.21,4.46,13.0,38.84
4763,20251208,3,225,1599.41,463.57,7.23,18.77,37.54
4764,20250215,2,195,1161.79,331.34,6.36,6.96,38.7
4765,20240802,3,23,1194.61,378.64,3.78,8.34,30.76
4766,20240302,2,197,1452.86,430.69,9.26,9.18,35.89
4767,20251230,1,20,2119.66,635.56,8.28,18.51,35.04
4768,20250128,1,16,1690.64,546.08,6.87,9.54,29.25
4769,20240116,2,55,805.8,246.38,3.72,8.91,33.56
4770,20241124,1,157,2113.43,702.76,7.81,12.0,26.87
4771,20240529,1,179,2143.52,724.0,12.3,17.55,25.56
4772,20251027,3,211,1274.91,378.19,6.93,16.8,35.84
4773,20250326,1,181,2149.03,699.72,5.68,17.21,28.6
4774,20250204,4,163,1227.42,385.95,4.8,6.42,31.39
4775,20250603,2,238,75.83,21.42,0.46,0.39,39.39
4776,20240302,5,81,1610.67,537.19,9.39,6.76,26.62
4777,20250617,5,29,1554.75,493.35,9.32,12.56,30.67
4778,20240904,5,234,1683.97,568.71,5.52,13.48,25.57
4779,20240601,4,178,342.81,111.19,1.92,4.26,28.91
4780,20250410,5,189,2047.74,626.85,11.38,19.45,33.47
4781,20240628,2,238,70.79,21.36,0.3,0.29,34.57
4782,20240613,3,134,620.58,202.21,2.37,3.44,28.54
4783,20240301,1,145,210.05,71.03,0.74,1.52,25.46
4784,20250120,5,34,848.58,282.2,4.4,4.87,26.86
4785,20250126,2,19,1235.54,348.67,5.23,9.55,39.45
4786,20250906,3,148,1226.08,372.53,5.79,9.62,34.04
4787,20250422,3,168,110.58,34.77,0.52,0.97,31.39
4788,20240309,1,71,2265.7,791.09,11.17,28.41,22.71
4789,20250819,1,9,122.96,37.12,0.57,1.4,34.52
4790,20241116,1,248,2330.53,791.82,9.87,12.28,25.06
4791,20240416,3,206,85.27,27.74,0.32,0.76,28.66
4792,20251209,5,188,149.67,47.01,0.53,0.84,31.47
4793,20240607,1,218,856.96,288.21,4.13,7.96,25.92
4794,20250803,1,9,117.27,36.48,0.6,1.23,32.23
4795,20250805,2,143,571.67,159.66,2.29,4.76,40.18
4796,20251112,1,37,1843.55,568.26,6.27,15.79,32.94
4797,20250706,5,76,553.32,172.61,3.16,3.42,32.01
4798,20240701,2,24,449.7,134.44,2.15,2.86,35.26
4799,20240421,3,226,385.58,126.67,1.96,2.87,27.87
4800,20251119,3,240,757.68,222.64,3.25,7.25,36.54
4801,20250909,1,231,1898.8,604.65,5.92,24.1,30.39
4802,20251211,2,197,1322.16,352.22,7.33,8.52,43.4
4803,20240619,2,112,80.88,23.91,0.46,0.53,36.08
4804,20250215,3,202,154.46,46.88,0.64,1.2,34.13
4805,20240526,5,130,428.66,141.23,1.79,5.79,27.63
4806,20250218,1,237,2165.22,682.48,5.78,24.24,31.2
4807,20241029,1,227,1698.52,575.19,10.03,17.45,25.34
4808,20241115,1,93,1582.79,532.07,9.74,19.04,25.96
4809,20240424,2,26,297.09,91.43,0.8,1.58,33.06
4810,20251203,2,48,102.07,28.14,0.43,0.83,41.07
4811,20240404,5,175,115.88,39.47,0.56,0.71,24.85
4812,20241028,1,20,1613.54,563.71,4.6,15.31,22.66
4813,20250116,4,243,822.43,255.84,5.06,5.26,32.23
4814,20250404,1,63,454.36,144.49,1.27,4.37,30.5
4815,20240911,1,227,1583.4,518.22,5.51,21.38,28.18
4816,20250219,3,129,1361.74,416.09,5.44,16.36,33.61
4817,20251222,2,198,118.99,33.62,0.63,0.95,39.36
4818,20250310,3,23,1419.01,434.05,7.88,15.6,33.53
4819,20240607,1,64,1370.68,463.73,7.14,16.28,25.42
4820,20240126,1,223,2064.12,699.9,7.1,27.23,25.23
4821,20241201,1,231,2174.95,724.43,6.58,9.2,26.73
4822,20251018,5,66,113.76,34.16,0.61,0.57,34.94
4823,20251008,3,167,922.9,281.48,5.8,9.67,33.75
4824,20250122,1,47,2501.04,807.84,8.02,25.23,29.25
4825,20240502,3,240,702.74,225.24,4.45,4.04,29.87
4826,20240121,4,69,832.27,271.69,2.73,6.39,28.39
4827,20241206,1,223,2134.26,694.92,6.03,20.77,28.6
4828,20240222,2,143,808.78,244.41,5.15,3.59,34.45
4829,20240508,1,185,122.9,40.73,0.64,1.28,27.14
4830,20250427,1,16,1864.18,596.46,5.21,12.78,30.01
4831,20241101,4,69,770.59,245.11,4.35,7.22,30.48
4832,20240124,1,237,2193.2,762.53,12.84,11.5,23.08
4833,20240430,4,141,404.7,130.88,1.53,3.81,29.15
4834,20240625,4,152,405.93,131.18,2.57,4.15,29.21
4835,20250913,4,141,355.55,108.51,1.55,1.52,33.7
4836,20251127,1,39,2640.07,813.67,8.69,20.11,32.95
4837,20240403,2,35,1112.4,335.14,5.38,5.29,34.68
4838,20240225,3,21,898.38,275.55,3.77,11.84,33.32
4839,20241205,5,249,2072.69,681.42,12.97,15.97,27.81
4840,20240824,4,116,707.62,233.66,2.22,9.1,27.45
4841,20251027,1,142,604.1,187.83,2.41,4.74,32.27
4842,20241207,5,85,913.78,302.39,3.86,3.68,27.27
4843,20241120,3,233,419.58,129.26,1.35,1.7,32.98
4844,20240313,3,102,119.14,38.75,0.39,0.5,28.68
4845,20240717,5,7,113.03,37.12,0.42,0.55,27.9
4846,20250316,5,188,103.55,34.0,0.62,0.96,27.92
4847,20250517,4,243,575.47,174.97,1.92,4.86,33.99
4848,20240312,3,202,143.31,45.6,0.78,1.24,30.45
4849,20240609,4,121,403.64,134.28,1.14,3.27,26.83
4850,20241220,1,126,2122.8,686.51,8.87,29.39,29.15
4851,20250512,1,89,2436.43,772.35,14.09,25.97,30.75
4852,20250712,5,180,1593.75,483.61,8.61,17.12,34.14
4853,20240420,1,65,2362.17,797.94,14.77,14.9,25.55
4854,20241216,3,105,1380.22,437.31,8.33,9.44,30.79
4855,20250419,2,87,1530.76,432.65,8.71,6.25,39.34
4856,20241223,3,103,127.19,38.97,0.32,0.79,33.4
4857,20250410,2,241,80.85,23.37,0.45,0.73,37.75
4858,20241214,1,154,2008.54,658.88,10.81,19.98,27.99
4859,20240618,1,89,1629.05,534.13,7.02,17.5,28.03
4860,20250429,3,13,1342.5,395.23,7.47,6.08,36.4
4861,20241202,5,59,1357.55,437.67,7.63,13.73,29.4
4862,20251215,1,182,2301.06,730.72,8.05,17.8,30.61
4863,20250505,3,146,105.76,32.09,0.4,1.07,34.15
4864,20250227,1,122,1478.4,488.35,9.44,12.43,27.42
4865,20251021,1,191,131.69,41.38,0.72,1.15,31.44
4866,20250317,1,246,538.46,174.61,1.67,3.99,28.93
4867,20240228,1,37,1824.34,602.69,8.5,9.03,27.41
4868,20240810,3,226,388.65,125.57,1.96,2.81,29.23
4869,20251212,3,60,807.13,238.81,2.86,8.52,36.03
4870,20240830,4,214,799.17,255.25,4.07,4.76,30.15
4871,20241003,1,160,161.74,54.99,0.51,1.04,25.0
4872,20250131,3,206,97.62,30.96,0.5,1.32,30.72
4873,20250410,1,2,2095.27,681.38,9.44,20.17,28.7
4874,20240606,1,151,494.2,161.33,2.52,2.95,28.39
4875,20240216,3,28,806.34,267.48,2.09,9.63,27.07
4876,20250510,1,181,1653.98,516.7,7.92,19.47,31.9
