request_id,created_at,resolved_at,date_id,customer_id,region_id,asset_id,request_type,priority,status,sla_target_hours,actual_resolution_hours,within_sla
8445,2025-09-01 09:23:00,2025-09-03 14:52:24,20250901,325,3,138.0,Billing Inquiry,Medium,Resolved,52.33,53.49,False
8446,2024-02-03 08:27:00,2024-02-05 14:59:24,20240203,606,4,139.0,Billing Inquiry,Medium,Resolved,52.25,54.54,False
8447,2025-05-12 12:30:00,2025-05-13 15:58:48,20250512,59,3,165.0,Performance Review,High,Resolved,24.9,27.48,False
8448,2025-03-20 22:38:00,2025-03-21 21:41:36,20250320,363,3,127.0,Contract Update,High,Resolved,22.41,23.06,False
8449,2024-08-11 23:44:00,2024-08-15 00:36:12,20240811,378,5,188.0,Performance Review,Low,Resolved,71.06,72.87,False
8450,2025-11-22 20:35:00,2025-11-23 17:30:12,20251122,200,4,109.0,Emergency Repair,High,Resolved,25.2,20.92,True
8451,2025-03-13 05:13:00,2025-03-14 02:13:00,20250313,719,3,,Billing Inquiry,High,Resolved,23.11,21.0,True
8452,2025-12-02 06:09:00,2025-12-04 12:40:12,20251202,264,1,166.0,Performance Review,Medium,Resolved,49.45,54.52,False
8453,2025-12-22 17:39:00,2025-12-26 12:06:00,20251222,155,5,96.0,Installation Support,Low,Resolved,73.86,90.45,False
8454,2025-09-29 19:07:00,2025-10-01 04:23:48,20250929,329,3,78.0,Performance Review,Medium,Resolved,46.72,33.28,True
8455,2025-02-08 05:11:00,2025-02-08 12:12:21,20250208,503,2,198.0,Installation Support,High,Cancelled,21.97,,
8456,2024-07-18 14:12:00,2024-07-19 04:36:36,20240718,599,2,19.0,Installation Support,High,Resolved,25.06,14.41,True
8457,2024-12-23 03:03:00,2024-12-26 02:37:11,20241223,209,4,109.0,Performance Review,Low,Resolved,78.86,71.57,True
8458,2025-05-22 05:06:00,2025-05-23 19:46:12,20250522,440,1,186.0,Billing Inquiry,Medium,Resolved,48.0,38.67,True
8459,2025-07-27 03:17:00,2025-07-27 16:41:00,20250727,224,4,205.0,Performance Review,High,Resolved,26.14,13.4,True
8460,2024-06-12 21:42:00,2024-06-12 22:56:09,20240612,158,1,2.0,Preventive Check,Medium,Cancelled,44.89,,
8461,2025-05-21 01:04:00,2025-05-22 17:23:12,20250521,449,5,159.0,Installation Support,Medium,Resolved,49.09,40.32,True
8462,2024-07-23 10:09:00,2024-07-23 12:39:15,20240723,430,1,126.0,Installation Support,Critical,Cancelled,8.62,,
8463,2024-12-16 13:44:00,2024-12-16 19:08:36,20241216,561,2,82.0,Performance Review,Critical,Resolved,7.23,5.41,True
8464,2024-03-01 02:04:00,2024-03-01 19:18:23,20240301,259,5,7.0,Billing Inquiry,High,Resolved,24.51,17.24,True
8465,2025-11-02 11:49:00,2025-11-04 02:33:24,20251102,729,4,45.0,Emergency Repair,Medium,Resolved,52.13,38.74,True
8466,2025-05-01 11:41:00,2025-05-03 19:48:12,20250501,174,3,,Contract Update,Low,Resolved,68.55,56.12,True
8467,2025-01-17 11:48:00,2025-01-18 18:24:00,20250117,94,4,62.0,Preventive Check,Medium,Resolved,46.02,30.6,True
8468,2025-11-08 18:46:00,2025-11-10 03:17:12,20251108,98,1,41.0,Performance Review,Medium,Resolved,50.52,32.52,True
8469,2024-07-29 15:33:00,2024-07-30 12:29:24,20240729,669,2,31.0,Contract Update,High,Resolved,22.77,20.94,True
8470,2025-01-10 00:13:00,2025-01-10 22:17:48,20250110,363,3,103.0,Performance Review,High,Resolved,24.33,22.08,True
8471,2025-02-05 17:20:00,2025-02-06 00:14:36,20250205,492,2,82.0,Emergency Repair,Critical,Resolved,8.52,6.91,True
8472,2024-06-02 20:49:00,,20240602,89,5,187.0,Outage Investigation,Critical,In Progress,8.58,,
8473,2024-08-22 03:09:00,,20240822,199,1,182.0,Billing Inquiry,High,Open,25.45,,
8474,2024-09-08 08:11:00,2024-09-10 15:30:12,20240908,671,1,58.0,Installation Support,Medium,Resolved,49.81,55.32,False
8475,2024-09-04 13:22:00,2024-09-06 22:29:48,20240904,505,1,164.0,Outage Investigation,Medium,Resolved,50.58,57.13,False
8476,2024-03-18 07:04:00,2024-03-18 21:38:12,20240318,709,2,241.0,Performance Review,High,Resolved,25.28,14.57,True
8477,2025-12-24 12:24:00,2025-12-24 17:41:24,20251224,526,1,210.0,Preventive Check,Critical,Resolved,7.88,5.29,True
8478,2025-10-12 18:05:00,2025-10-14 19:09:12,20251012,539,1,227.0,Billing Inquiry,Medium,Resolved,43.58,49.07,False
8479,2024-11-07 16:08:00,2024-11-10 07:41:00,20241107,492,2,87.0,Installation Support,Low,Resolved,66.07,63.55,True
8480,2024-09-22 23:18:00,2024-09-23 03:33:00,20240922,317,1,43.0,Outage Investigation,Critical,Resolved,8.03,4.25,True
8481,2025-06-22 20:39:00,2025-06-24 22:04:48,20250622,46,3,21.0,Outage Investigation,Low,Resolved,72.7,49.43,True
8482,2025-04-06 20:22:00,2025-04-07 17:05:48,20250406,741,1,154.0,Billing Inquiry,High,Resolved,24.88,20.73,True
8483,2025-05-11 11:21:00,2025-05-13 01:16:48,20250511,162,2,57.0,Installation Support,Medium,Resolved,44.96,37.93,True
8484,2024-06-07 11:04:00,2024-06-09 15:39:24,20240607,203,4,30.0,Outage Investigation,Medium,Resolved,51.98,52.59,False
8485,2025-08-20 15:30:00,2025-08-23 00:13:12,20250820,236,1,86.0,Billing Inquiry,Low,Resolved,66.01,56.72,True
8486,2025-12-09 08:14:00,2025-12-12 11:26:36,20251209,662,2,82.0,Performance Review,Low,Resolved,70.87,75.21,False
8487,2024-05-11 02:54:00,2024-05-15 08:15:36,20240511,199,1,147.0,Billing Inquiry,Low,Resolved,78.04,101.36,False
8488,2024-05-27 08:56:00,2024-05-29 16:09:48,20240527,689,3,99.0,Performance Review,Low,Resolved,70.79,55.23,True
8489,2025-03-12 08:25:00,2025-03-15 03:13:00,20250312,115,1,5.0,Contract Update,Low,Resolved,72.71,66.8,True
8490,2025-06-09 12:34:00,2025-06-09 20:40:35,20250609,97,1,2.0,Outage Investigation,Critical,Resolved,7.22,8.11,False
8491,2025-02-23 11:58:00,2025-02-24 18:06:24,20250223,510,3,148.0,Contract Update,Medium,Resolved,52.24,30.14,True
8492,2025-01-07 11:09:00,2025-01-07 18:50:24,20250107,719,3,36.0,Installation Support,Critical,Resolved,8.02,7.69,True
8493,2024-10-04 17:30:00,2024-10-04 22:52:12,20241004,361,2,228.0,Emergency Repair,Critical,Resolved,7.85,5.37,True
8494,2024-04-09 15:59:00,2024-04-11 12:35:00,20240409,410,3,98.0,Contract Update,Low,Resolved,68.2,44.6,True
8495,2024-03-16 19:41:00,2024-03-19 09:29:00,20240316,243,4,214.0,Performance Review,Low,Resolved,75.97,61.8,True
8496,2024-02-10 22:47:00,2024-02-12 10:57:12,20240210,194,2,197.0,Performance Review,Low,Resolved,74.57,36.17,True
8497,2024-07-26 20:46:00,2024-07-27 10:59:12,20240726,487,2,84.0,Installation Support,High,Resolved,25.73,14.22,True
8498,2025-08-02 14:23:00,2025-08-05 23:02:00,20250802,314,4,11.0,Installation Support,Low,Resolved,65.09,80.65,False
8499,2025-12-20 11:04:00,2025-12-22 23:46:00,20251220,400,2,83.0,Outage Investigation,Low,Resolved,66.33,60.7,True
8500,2025-02-22 03:32:00,2025-02-26 07:57:12,20250222,21,1,179.0,Performance Review,Low,Resolved,72.38,100.42,False
8501,2025-03-15 03:04:00,,20250315,458,1,210.0,Emergency Repair,High,Open,25.47,,
8502,2025-07-06 20:27:00,2025-07-09 13:43:48,20250706,19,1,157.0,Billing Inquiry,Low,Resolved,75.24,65.28,True
8503,2025-04-02 04:34:00,,20250402,59,3,167.0,Outage Investigation,Medium,In Progress,50.63,,
8504,2025-04-16 06:14:00,2025-04-18 01:49:24,20250416,215,5,149.0,Performance Review,Medium,Resolved,49.79,43.59,True
8505,2025-04-29 21:22:00,2025-05-01 06:13:00,20250429,511,2,183.0,Emergency Repair,Medium,Resolved,50.23,32.85,True
8506,2025-12-21 21:36:00,2025-12-24 08:41:24,20251221,584,4,162.0,Performance Review,Low,Resolved,72.93,59.09,True
8507,2024-08-10 01:42:00,2024-08-11 21:45:36,20240810,74,3,,Contract Update,Medium,Resolved,44.3,44.06,True
8508,2025-02-21 11:55:00,2025-02-23 02:46:00,20250221,595,1,199.0,Billing Inquiry,Medium,Resolved,44.43,38.85,True
8509,2025-06-04 18:25:00,,20250604,716,4,116.0,Billing Inquiry,Low,In Progress,67.03,,
8510,2025-04-29 15:56:00,,20250429,748,3,105.0,Emergency Repair,High,Open,22.51,,
8511,2025-12-13 08:23:00,2025-12-16 14:39:48,20251213,267,1,9.0,Preventive Check,Low,Resolved,72.13,78.28,False
8512,2025-05-25 01:25:00,2025-05-27 00:35:48,20250525,314,4,176.0,Contract Update,Low,Resolved,69.36,47.18,True
8513,2024-08-06 10:01:00,,20240806,735,4,136.0,Billing Inquiry,Medium,In Progress,47.54,,
8514,2025-01-08 04:30:00,2025-01-09 08:28:12,20250108,680,4,214.0,Contract Update,High,Resolved,25.08,27.97,False
8515,2025-05-14 04:39:00,2025-05-16 01:55:48,20250514,188,4,69.0,Contract Update,Medium,Resolved,47.86,45.28,True
8516,2025-06-04 18:55:00,2025-06-06 14:13:00,20250604,53,1,16.0,Performance Review,Medium,Resolved,49.07,43.3,True
8517,2025-10-27 04:04:00,2025-10-28 22:57:24,20251027,658,2,90.0,Billing Inquiry,Medium,Resolved,49.41,42.89,True
8518,2024-12-17 05:58:00,2024-12-19 08:08:12,20241217,645,2,83.0,Emergency Repair,Medium,Resolved,50.52,50.17,True
8519,2024-09-25 14:34:00,2024-09-28 03:07:00,20240925,601,4,,Billing Inquiry,Low,Resolved,69.16,60.55,True
8520,2024-07-07 01:53:00,2024-07-07 06:55:21,20240707,464,1,135.0,Contract Update,Medium,Cancelled,49.34,,
8521,2025-12-10 20:14:00,2025-12-11 03:21:48,20251210,311,2,56.0,Outage Investigation,Critical,Resolved,8.13,7.13,True
8522,2025-08-17 07:01:00,2025-08-21 02:29:48,20250817,659,1,145.0,Contract Update,Low,Resolved,71.46,91.48,False
8523,2024-06-17 20:46:00,,20240617,583,1,223.0,Installation Support,Critical,In Progress,7.84,,
8524,2025-10-27 02:11:00,2025-10-28 16:58:24,20251027,243,4,158.0,Billing Inquiry,Medium,Resolved,49.19,38.79,True
8525,2024-02-10 04:56:00,2024-02-10 11:28:24,20240210,443,5,34.0,Preventive Check,Critical,Resolved,7.27,6.54,True
8526,2024-09-11 02:22:00,2024-09-12 23:49:00,20240911,181,2,52.0,Installation Support,Medium,Resolved,49.23,45.45,True
8527,2024-05-28 17:54:00,,20240528,684,4,121.0,Contract Update,Medium,In Progress,48.68,,
8528,2024-03-09 19:33:00,2024-03-10 21:45:00,20240309,57,5,66.0,Emergency Repair,Medium,Resolved,47.93,26.2,True
8529,2025-04-11 16:42:00,2025-04-14 10:58:48,20250411,321,1,113.0,Contract Update,Medium,Resolved,52.5,66.28,False
8530,2024-09-18 22:44:00,2024-09-23 04:23:36,20240918,215,5,175.0,Emergency Repair,Low,Resolved,73.8,101.66,False
8531,2024-05-16 01:21:00,2024-05-16 07:48:36,20240516,101,5,189.0,Performance Review,Critical,Resolved,8.25,6.46,True
8532,2024-04-19 01:23:00,2024-04-21 07:29:36,20240419,113,1,27.0,Outage Investigation,Low,Resolved,77.92,54.11,True
8533,2024-03-27 11:01:00,2024-03-27 17:34:36,20240327,267,1,199.0,Preventive Check,Critical,Resolved,8.01,6.56,True
8534,2025-09-04 06:11:00,2025-09-04 09:35:59,20250904,565,5,159.0,Outage Investigation,Critical,Cancelled,8.65,,
8535,2024-07-02 12:32:00,2024-07-04 03:53:00,20240702,136,2,82.0,Billing Inquiry,Low,Resolved,65.01,39.35,True
8536,2024-07-28 12:21:00,,20240728,693,5,81.0,Billing Inquiry,Medium,Open,45.36,,
8537,2025-09-14 18:56:00,2025-09-17 22:05:00,20250914,180,4,152.0,Contract Update,Low,Resolved,71.06,75.15,False
8538,2025-12-21 16:32:00,2025-12-22 05:56:00,20251221,232,2,195.0,Installation Support,High,Resolved,24.59,13.4,True
8539,2025-04-03 16:44:00,2025-04-05 22:12:12,20250403,650,1,,Billing Inquiry,Low,Resolved,79.09,53.47,True
8540,2025-02-27 04:57:00,2025-02-28 21:44:24,20250227,553,1,58.0,Outage Investigation,Medium,Resolved,45.06,40.79,True
8541,2025-09-13 01:06:00,2025-09-13 17:33:00,20250913,216,1,37.0,Contract Update,High,Resolved,22.41,16.45,True
8542,2024-04-03 07:04:00,,20240403,317,1,169.0,Outage Investigation,Medium,In Progress,50.29,,
8543,2025-08-27 17:24:00,2025-08-28 19:34:48,20250827,458,1,88.0,Contract Update,High,Resolved,21.97,26.18,False
8544,2024-12-13 12:23:00,2024-12-13 19:58:24,20241213,568,1,43.0,Emergency Repair,Critical,Resolved,8.4,7.59,True
8545,2024-11-06 03:58:00,,20241106,622,3,127.0,Billing Inquiry,High,Open,22.65,,
8546,2024-04-03 21:02:00,2024-04-04 22:09:48,20240403,125,2,213.0,Emergency Repair,Medium,Resolved,46.12,25.13,True
8547,2024-05-04 19:52:00,2024-05-06 15:29:48,20240504,539,1,192.0,Emergency Repair,Low,Resolved,77.54,43.63,True
8548,2024-10-03 16:15:00,2024-10-05 02:39:35,20241003,177,1,106.0,Billing Inquiry,Medium,Resolved,49.73,34.41,True
8549,2025-02-11 20:23:00,2025-02-12 03:18:48,20250211,31,5,184.0,Preventive Check,Critical,Resolved,8.14,6.93,True
8550,2024-01-04 06:49:00,,20240104,561,2,95.0,Preventive Check,Medium,Open,51.2,,
8551,2024-10-23 19:54:00,2024-10-25 20:01:48,20241023,45,5,222.0,Preventive Check,Medium,Resolved,43.84,48.13,False
8552,2024-08-03 04:47:00,2024-08-05 09:23:00,20240803,25,5,187.0,Preventive Check,Medium,Resolved,43.8,52.6,False
8553,2025-09-12 18:14:00,2025-09-13 17:32:36,20250912,158,1,9.0,Emergency Repair,High,Resolved,25.32,23.31,True
8554,2024-10-31 09:36:00,2024-11-03 08:15:36,20241031,159,3,219.0,Preventive Check,Low,Resolved,66.67,70.66,False
8555,2025-06-26 04:55:00,,20250626,725,1,4.0,Emergency Repair,Critical,In Progress,7.49,,
8556,2024-11-23 01:50:00,2024-11-24 09:57:11,20241123,606,4,215.0,Performance Review,Low,Resolved,65.68,32.12,True
8557,2025-01-02 15:55:00,2025-01-02 23:27:24,20250102,265,3,98.0,Contract Update,Critical,Resolved,7.97,7.54,True
8558,2025-11-15 01:56:00,,20251115,432,1,201.0,Billing Inquiry,Medium,Open,50.59,,
8559,2025-02-25 20:56:00,2025-02-28 23:12:12,20250225,157,1,199.0,Performance Review,Low,Resolved,67.47,74.27,False
8560,2024-04-17 09:34:00,2024-04-18 07:32:12,20240417,34,3,219.0,Preventive Check,Medium,Resolved,47.95,21.97,True
8561,2024-01-07 11:26:00,,20240107,168,1,106.0,Preventive Check,Low,In Progress,65.63,,
8562,2024-04-14 08:44:00,2024-04-15 22:41:00,20240414,550,2,35.0,Preventive Check,Medium,Resolved,46.27,37.95,True
8563,2024-12-10 19:14:00,2024-12-10 21:39:59,20241210,346,2,82.0,Outage Investigation,Medium,Cancelled,43.31,,
8564,2025-12-11 14:54:00,2025-12-13 16:30:36,20251211,710,5,155.0,Performance Review,Low,Resolved,70.12,49.61,True
8565,2025-11-01 21:28:00,2025-11-02 18:22:36,20251101,109,1,231.0,Outage Investigation,High,Resolved,23.66,20.91,True
8566,2024-04-22 10:09:00,2024-04-22 22:08:24,20240422,202,2,108.0,Outage Investigation,High,Resolved,21.7,11.99,True
8567,2025-06-14 18:33:00,2025-06-17 09:12:00,20250614,504,3,236.0,Contract Update,Low,Resolved,71.06,62.65,True
8568,2025-11-21 08:21:00,2025-11-22 11:33:36,20251121,159,3,167.0,Preventive Check,Medium,Resolved,44.94,27.21,True
8569,2025-10-14 15:37:00,2025-10-16 13:44:12,20251014,488,1,192.0,Preventive Check,Medium,Resolved,45.92,46.12,False
8570,2025-07-26 08:47:00,2025-07-28 00:30:12,20250726,98,1,64.0,Billing Inquiry,Medium,Resolved,44.53,39.72,True
8571,2024-07-13 12:04:00,2024-07-13 18:02:13,20240713,517,5,117.0,Installation Support,High,Cancelled,23.43,,
8572,2025-01-19 03:54:00,2025-01-20 20:27:36,20250119,678,5,187.0,Contract Update,Medium,Resolved,51.14,40.56,True
8573,2025-12-05 15:23:00,2025-12-07 08:22:24,20251205,593,2,,Contract Update,Medium,Resolved,51.81,40.99,True
8574,2025-11-11 10:34:00,2025-11-14 00:58:00,20251111,390,1,20.0,Emergency Repair,Medium,Resolved,52.13,62.4,False
8575,2025-12-17 22:08:00,2025-12-20 07:18:48,20251217,474,1,20.0,Contract Update,Medium,Resolved,50.26,57.18,False
8576,2024-12-06 12:47:00,2024-12-08 01:06:48,20241206,639,4,203.0,Preventive Check,Medium,Resolved,43.45,36.33,True
8577,2024-09-13 04:20:00,2024-09-13 21:01:29,20240913,51,3,22.0,Preventive Check,Medium,Cancelled,50.37,,
8578,2025-08-12 22:40:00,2025-08-15 01:29:12,20250812,294,4,120.0,Emergency Repair,Medium,Resolved,50.82,50.82,True
8579,2024-11-02 22:38:00,2024-11-03 17:55:24,20241102,87,3,10.0,Billing Inquiry,High,Resolved,25.09,19.29,True
8580,2025-02-11 22:07:00,2025-02-12 08:59:12,20250211,126,3,146.0,Installation Support,High,Resolved,22.02,10.87,True
8581,2024-04-16 02:22:00,2024-04-16 06:16:00,20240416,230,2,83.0,Installation Support,Critical,Resolved,8.12,3.9,True
8582,2024-01-30 15:58:00,2024-01-30 18:34:32,20240130,717,4,30.0,Performance Review,Medium,Cancelled,50.53,,
8583,2025-10-09 21:59:00,2025-10-10 03:29:36,20251009,275,4,139.0,Emergency Repair,Critical,Resolved,8.01,5.51,True
8584,2024-11-02 11:31:00,2024-11-04 09:06:24,20241102,489,1,246.0,Preventive Check,Medium,Resolved,46.8,45.59,True
8585,2024-07-12 03:36:00,2024-07-14 11:58:48,20240712,249,3,,Billing Inquiry,Low,Resolved,70.28,56.38,True
8586,2024-06-06 18:37:00,2024-06-08 14:37:00,20240606,506,4,124.0,Contract Update,Medium,Resolved,44.45,44.0,True
8587,2024-10-25 06:47:00,2024-10-25 09:58:23,20241025,748,3,,Contract Update,Medium,Cancelled,44.36,,
8588,2025-12-20 04:01:00,,20251220,81,3,78.0,Contract Update,High,Open,21.81,,
8589,2025-03-14 12:24:00,2025-03-17 05:34:12,20250314,420,1,151.0,Performance Review,Low,Resolved,66.69,65.17,True
8590,2025-03-22 14:14:00,2025-03-23 15:50:36,20250322,386,5,189.0,Emergency Repair,High,Resolved,21.66,25.61,False
8591,2024-10-13 21:17:00,2024-10-14 15:55:24,20241013,261,4,116.0,Billing Inquiry,High,Resolved,25.92,18.64,True
8592,2025-10-30 06:33:00,2025-10-31 19:57:00,20251030,679,2,108.0,Billing Inquiry,Medium,Resolved,47.88,37.4,True
8593,2024-02-19 22:30:00,2024-02-20 03:18:36,20240219,46,3,138.0,Performance Review,Critical,Resolved,7.56,4.81,True
8594,2025-03-01 05:03:00,,20250301,449,5,174.0,Preventive Check,Medium,In Progress,49.3,,
8595,2025-11-23 05:08:00,2025-11-25 02:46:24,20251123,122,3,40.0,Outage Investigation,Medium,Resolved,47.81,45.64,True
8596,2025-09-22 07:31:00,2025-09-24 04:17:12,20250922,416,1,75.0,Installation Support,Medium,Resolved,44.57,44.77,False
8597,2024-07-25 04:57:00,2024-07-28 18:20:24,20240725,264,1,186.0,Billing Inquiry,Low,Resolved,70.12,85.39,False
8598,2024-09-26 02:30:00,2024-09-28 00:39:00,20240926,97,1,245.0,Emergency Repair,Medium,Resolved,48.65,46.15,True
8599,2024-12-22 16:18:00,2024-12-24 12:55:12,20241222,156,1,113.0,Billing Inquiry,Medium,Resolved,48.09,44.62,True
8600,2025-05-12 05:52:00,2025-05-13 19:04:00,20250512,341,1,151.0,Billing Inquiry,Medium,Resolved,48.54,37.2,True
8601,2025-06-10 15:35:00,2025-06-11 00:30:12,20250610,555,4,62.0,Outage Investigation,Critical,Resolved,8.77,8.92,False
8602,2024-04-29 15:05:00,2024-05-01 08:53:36,20240429,201,4,178.0,Billing Inquiry,Low,Resolved,69.54,41.81,True
8603,2024-08-27 18:28:00,2024-08-29 17:00:24,20240827,478,3,104.0,Preventive Check,Medium,Resolved,48.3,46.54,True
8604,2024-12-13 10:28:00,2024-12-14 05:58:36,20241213,477,4,163.0,Billing Inquiry,High,Resolved,22.85,19.51,True
8605,2025-03-08 00:02:00,2025-03-09 06:59:00,20250308,99,2,,Billing Inquiry,Medium,Resolved,45.32,30.95,True
8606,2025-07-22 06:44:00,2025-07-22 21:12:48,20250722,405,3,100.0,Installation Support,High,Resolved,23.15,14.48,True
8607,2025-04-10 21:50:00,2025-04-13 11:35:00,20250410,55,1,111.0,Billing Inquiry,Medium,Resolved,51.39,61.75,False
8608,2024-03-18 22:39:00,2024-03-20 01:34:48,20240318,67,1,16.0,Billing Inquiry,High,Resolved,25.63,26.93,False
8609,2025-07-13 17:11:00,2025-07-14 23:25:24,20250713,607,5,33.0,Contract Update,Medium,Resolved,48.67,30.24,True
8610,2024-09-07 05:53:00,2024-09-09 08:06:12,20240907,238,1,191.0,Performance Review,Medium,Resolved,43.59,50.22,False
8611,2024-09-01 16:27:00,,20240901,4,2,242.0,Performance Review,Medium,Open,52.05,,
8612,2025-02-06 12:09:00,2025-02-09 10:40:12,20250206,743,2,92.0,Outage Investigation,Low,Resolved,72.03,70.52,True
8613,2024-08-14 10:18:00,2024-08-16 07:51:36,20240814,379,3,235.0,Preventive Check,Medium,Resolved,51.73,45.56,True
8614,2025-04-03 02:33:00,2025-04-05 19:47:23,20250403,640,5,189.0,Contract Update,Low,Resolved,69.79,65.24,True
8615,2025-06-25 08:31:00,2025-06-27 01:18:24,20250625,82,1,154.0,Outage Investigation,Low,Resolved,66.97,40.79,True
8616,2025-05-08 01:12:00,2025-05-10 21:10:12,20250508,15,3,50.0,Billing Inquiry,Low,Resolved,76.71,67.97,True
8617,2025-11-11 08:33:00,2025-11-11 14:33:00,20251111,50,2,19.0,Performance Review,Critical,Resolved,8.47,6.0,True
8618,2024-10-19 04:44:00,2024-10-20 17:01:24,20241019,702,2,213.0,Performance Review,Medium,Resolved,47.73,36.29,True
8619,2025-11-16 20:16:00,,20251116,744,2,48.0,Billing Inquiry,High,In Progress,26.26,,
8620,2024-03-06 14:37:00,2024-03-10 17:38:12,20240306,467,1,125.0,Contract Update,Low,Resolved,69.89,99.02,False
8621,2025-02-10 14:58:00,2025-02-12 09:38:12,20250210,531,3,240.0,Performance Review,Medium,Resolved,44.12,42.67,True
8622,2025-08-28 22:06:00,2025-08-30 23:21:36,20250828,85,3,40.0,Performance Review,Medium,Resolved,47.72,49.26,False
8623,2024-02-15 01:46:00,2024-02-16 04:43:00,20240215,440,1,77.0,Emergency Repair,High,Resolved,24.41,26.95,False
8624,2024-01-27 16:45:00,2024-01-29 15:23:24,20240127,430,1,93.0,Installation Support,Low,Resolved,69.18,46.64,True
8625,2025-01-16 13:31:00,2025-01-19 03:52:36,20250116,489,1,2.0,Installation Support,Medium,Resolved,48.43,62.36,False
8626,2024-10-23 01:06:00,2024-10-26 21:17:24,20241023,741,1,118.0,Billing Inquiry,Low,Resolved,74.66,92.19,False
8627,2025-01-19 21:11:00,2025-01-20 02:02:00,20250119,651,4,30.0,Contract Update,Critical,Resolved,8.17,4.85,True
8628,2025-01-10 16:45:00,2025-01-12 01:37:48,20250110,8,1,224.0,Outage Investigation,Medium,Resolved,48.68,32.88,True
8629,2024-07-22 17:00:00,2024-07-23 15:04:48,20240722,709,2,97.0,Installation Support,Medium,Resolved,44.19,22.08,True
8630,2025-05-12 02:45:00,2025-05-14 19:41:24,20250512,637,3,202.0,Preventive Check,Low,Resolved,72.02,64.94,True
8631,2025-11-08 01:53:00,2025-11-08 05:33:48,20251108,187,4,205.0,Emergency Repair,Critical,Resolved,7.22,3.68,True
