maintenance_id,date_id,asset_id,region_id,maintenance_type,downtime_hours,maintenance_cost,failure_detected,technician_team
2698,20250531,78,3,Corrective,25.0,4971.64,False,Delta Upgrade Crew
2699,20251122,142,1,Preventive,5.12,3092.03,False,Bravo Reliability Team
2700,20250805,21,3,Upgrade,17.14,9969.32,False,Alpha Field Team
2701,20240718,138,3,Corrective,23.41,16498.89,True,Island Logistics Team
2702,20240421,6,1,Preventive,3.88,3293.43,False,Bravo Reliability Team
2703,20241102,31,2,Preventive,5.23,2330.37,False,Alpha Field Team
2704,20240602,53,5,Upgrade,6.43,21495.92,False,Alpha Field Team
2705,20250828,237,1,Inspection,4.19,2038.95,False,Island Logistics Team
2706,20240806,63,1,Upgrade,22.1,29565.99,False,Island Logistics Team
2707,20251006,188,5,Corrective,25.86,10655.46,True,Bravo Reliability Team
2708,20250115,228,2,Upgrade,5.83,8120.82,False,Island Logistics Team
2709,20240712,146,3,Corrective,19.18,8198.37,False,Island Logistics Team
2710,20250217,125,1,Preventive,5.83,5808.81,False,Alpha Field Team
2711,20250217,71,1,Inspection,2.51,1477.27,False,Bravo Reliability Team
2712,20250128,181,1,Inspection,4.06,2335.82,False,Alpha Field Team
2713,20240703,59,5,Inspection,2.58,2570.26,False,Island Logistics Team
2714,20240719,106,1,Preventive,5.68,2498.95,False,Island Logistics Team
2715,20250319,132,1,Inspection,1.73,1149.83,False,Island Logistics Team
2716,20250817,66,5,Preventive,5.04,2741.29,False,Island Logistics Team
2717,20250405,46,4,Corrective,24.83,9370.16,True,Central Response Team
2718,20240216,29,5,Corrective,16.06,16895.27,False,Alpha Field Team
2719,20250529,241,2,Inspection,0.64,1005.53,False,Central Response Team
2720,20250222,102,3,Inspection,2.18,1973.97,False,Bravo Reliability Team
2721,20250504,56,2,Corrective,16.14,10645.56,True,Alpha Field Team
2722,20241101,82,2,Preventive,1.68,1629.81,False,Bravo Reliability Team
2723,20240205,125,1,Inspection,4.54,1909.17,False,Island Logistics Team
2724,20241221,127,3,Upgrade,10.96,10214.98,False,Alpha Field Team
2725,20251217,208,4,Corrective,9.96,3939.76,False,Island Logistics Team
2726,20240204,32,1,Inspection,0.57,1841.47,False,Bravo Reliability Team
2727,20250525,16,1,Inspection,3.96,673.12,False,Delta Upgrade Crew
2728,20251207,68,4,Inspection,1.02,1318.49,False,Central Response Team
2729,20240814,48,2,Upgrade,16.57,20378.46,False,Delta Upgrade Crew
2730,20250802,238,2,Preventive,5.4,3676.64,False,Delta Upgrade Crew
2731,20241216,31,2,Corrective,26.18,7962.23,False,Island Logistics Team
2732,20240108,67,2,Upgrade,7.91,15551.81,False,Delta Upgrade Crew
2733,20240415,31,2,Upgrade,15.08,14068.81,False,Island Logistics Team
2734,20240702,195,2,Upgrade,17.56,13579.08,False,Island Logistics Team
2735,20240913,52,2,Inspection,2.36,1264.07,False,Alpha Field Team
2736,20250328,18,1,Corrective,25.91,17029.57,False,Alpha Field Team
2737,20251001,79,1,Corrective,34.92,14382.51,True,Delta Upgrade Crew
2738,20240220,228,2,Corrective,33.07,15172.11,True,Central Response Team
2739,20240322,204,2,Preventive,2.2,3713.64,False,Delta Upgrade Crew
2740,20241115,102,3,Corrective,14.41,9528.79,True,Island Logistics Team
2741,20250304,205,4,Corrective,19.61,4857.62,True,Delta Upgrade Crew
2742,20250922,205,4,Preventive,2.08,2762.57,False,Central Response Team
2743,20250605,83,2,Preventive,5.9,3022.85,False,Delta Upgrade Crew
2744,20240613,78,3,Corrective,36.91,15251.76,True,Alpha Field Team
2745,20240626,145,1,Inspection,3.18,2262.3,False,Delta Upgrade Crew
2746,20251129,88,1,Inspection,1.8,914.71,False,Island Logistics Team
2747,20250722,13,3,Corrective,17.3,9442.57,False,Island Logistics Team
2748,20250408,183,2,Corrective,21.01,3968.48,True,Central Response Team
2749,20250330,76,5,Corrective,9.37,4546.63,False,Bravo Reliability Team
2750,20251005,220,1,Upgrade,8.27,12780.32,False,Alpha Field Team
2751,20251008,124,4,Upgrade,12.52,13540.9,False,Delta Upgrade Crew
2752,20240306,78,3,Inspection,2.77,1740.3,False,Delta Upgrade Crew
2753,20240601,2,1,Preventive,2.96,4545.72,False,Island Logistics Team
2754,20240611,173,4,Preventive,2.27,3097.21,False,Island Logistics Team
2755,20250116,49,3,Preventive,2.4,3848.09,False,Central Response Team
2756,20250531,165,3,Preventive,6.96,2408.46,False,Island Logistics Team
2757,20240619,145,1,Inspection,1.77,1560.14,False,Bravo Reliability Team
2758,20250423,170,4,Upgrade,12.41,9461.2,False,Island Logistics Team
2759,20250103,160,1,Corrective,9.62,14909.81,True,Bravo Reliability Team
2760,20240625,241,2,Inspection,2.0,387.52,False,Bravo Reliability Team
2761,20240729,64,1,Inspection,3.66,1566.59,False,Delta Upgrade Crew
2762,20250408,203,4,Upgrade,12.95,18824.17,False,Delta Upgrade Crew
2763,20241215,5,1,Corrective,15.2,9546.83,True,Bravo Reliability Team
2764,20240920,166,1,Corrective,24.28,5738.59,True,Delta Upgrade Crew
2765,20240929,149,5,Upgrade,9.16,8727.78,False,Island Logistics Team
2766,20241219,222,5,Corrective,32.84,13145.43,True,Island Logistics Team
2767,20240811,231,1,Corrective,41.43,17071.33,True,Bravo Reliability Team
2768,20240522,75,1,Preventive,6.37,5736.65,False,Delta Upgrade Crew
2769,20240626,118,1,Corrective,33.92,20659.25,True,Island Logistics Team
2770,20250806,141,4,Upgrade,19.51,15490.99,False,Central Response Team
2771,20250920,132,1,Corrective,10.03,11760.22,True,Delta Upgrade Crew
2772,20250527,9,1,Inspection,0.81,1675.08,False,Central Response Team
2773,20241020,62,4,Corrective,34.46,12041.81,False,Central Response Team
2774,20240517,10,3,Preventive,1.56,3199.22,False,Central Response Team
2775,20240120,80,4,Inspection,2.02,510.19,False,Central Response Team
2776,20250610,246,1,Corrective,39.92,15831.78,True,Alpha Field Team
2777,20250921,200,4,Upgrade,13.64,7890.36,False,Alpha Field Team
2778,20240409,132,1,Upgrade,7.15,24452.98,False,Central Response Team
2779,20250618,223,1,Inspection,2.65,1217.16,False,Central Response Team
2780,20240111,9,1,Upgrade,11.86,18971.89,False,Alpha Field Team
2781,20251018,156,4,Preventive,4.71,2511.84,False,Island Logistics Team
2782,20251017,5,1,Upgrade,13.36,18738.2,False,Delta Upgrade Crew
2783,20250821,2,1,Corrective,45.76,22346.49,True,Island Logistics Team
2784,20240624,209,4,Corrective,20.72,6329.75,True,Bravo Reliability Team
2785,20250620,108,2,Preventive,3.1,2434.27,False,Bravo Reliability Team
2786,20240330,196,1,Corrective,17.36,14148.03,True,Alpha Field Team
2787,20250807,83,2,Preventive,1.98,4038.7,False,Bravo Reliability Team
2788,20240526,52,2,Inspection,1.44,730.89,False,Island Logistics Team
2789,20240901,195,2,Inspection,1.45,1210.0,False,Delta Upgrade Crew
2790,20240601,193,3,Preventive,3.38,3263.39,False,Island Logistics Team
2791,20250529,90,2,Inspection,1.25,781.03,False,Alpha Field Team
2792,20250517,199,1,Corrective,19.38,12725.97,False,Bravo Reliability Team
2793,20240327,45,4,Inspection,3.61,990.82,False,Delta Upgrade Crew
2794,20250724,2,1,Inspection,0.89,2133.56,False,Delta Upgrade Crew
2795,20240520,170,4,Inspection,1.14,1014.75,False,Central Response Team
2796,20240306,59,5,Preventive,7.61,4193.07,False,Central Response Team
2797,20240918,106,1,Preventive,3.57,5636.74,False,Delta Upgrade Crew
2798,20250704,155,5,Inspection,0.83,617.76,False,Island Logistics Team
2799,20250526,128,4,Corrective,33.84,8062.39,True,Island Logistics Team
2800,20240104,59,5,Inspection,1.59,1348.24,False,Island Logistics Team
2801,20241007,90,2,Upgrade,8.03,11079.88,False,Central Response Team
2802,20250902,142,1,Corrective,26.62,11142.23,True,Island Logistics Team
2803,20241217,158,4,Upgrade,8.14,9669.98,False,Delta Upgrade Crew
2804,20250807,216,3,Preventive,7.07,1863.81,False,Central Response Team
2805,20240627,167,3,Corrective,17.53,13560.77,False,Bravo Reliability Team
2806,20251118,196,1,Corrective,30.0,19991.29,False,Island Logistics Team
2807,20250817,150,4,Preventive,4.03,3153.27,False,Central Response Team
2808,20240716,62,4,Preventive,3.97,1882.3,False,Bravo Reliability Team
2809,20250704,135,1,Corrective,30.4,11207.16,True,Delta Upgrade Crew
2810,20251122,222,5,Corrective,9.63,9670.61,False,Alpha Field Team
2811,20250210,98,3,Corrective,26.41,14751.35,True,Delta Upgrade Crew
2812,20240301,244,3,Preventive,4.95,2657.47,False,Bravo Reliability Team
2813,20240617,192,1,Corrective,21.8,20287.86,True,Alpha Field Team
2814,20251123,157,1,Inspection,1.06,1887.06,False,Central Response Team
2815,20251025,39,1,Inspection,4.19,2687.41,False,Island Logistics Team
2816,20241116,24,2,Preventive,4.3,3404.34,False,Island Logistics Team
2817,20241216,61,1,Corrective,16.94,16363.66,True,Central Response Team
2818,20251020,195,2,Preventive,2.1,3189.65,False,Alpha Field Team
2819,20240410,57,2,Corrective,11.68,3898.85,True,Bravo Reliability Team
2820,20240506,85,5,Preventive,4.46,5114.08,False,Bravo Reliability Team
2821,20241227,45,4,Corrective,37.97,11018.47,True,Bravo Reliability Team
2822,20250227,53,5,Inspection,3.36,1678.99,False,Central Response Team
2823,20251217,159,5,Preventive,4.19,5012.3,False,Delta Upgrade Crew
2824,20250606,217,2,Preventive,4.5,2604.86,False,Bravo Reliability Team
2825,20240915,132,1,Inspection,1.43,2317.47,False,Central Response Team
2826,20250505,210,1,Upgrade,22.44,27908.64,False,Bravo Reliability Team
2827,20250714,50,3,Preventive,2.58,3933.73,False,Bravo Reliability Team
2828,20250810,48,2,Preventive,2.1,2380.07,False,Island Logistics Team
2829,20250805,245,1,Corrective,15.44,11650.36,True,Central Response Team
2830,20240224,15,3,Upgrade,10.29,11650.31,False,Bravo Reliability Team
2831,20240227,187,5,Inspection,2.23,848.65,False,Delta Upgrade Crew
2832,20240519,227,1,Corrective,16.39,11139.1,True,Alpha Field Team
2833,20240819,28,3,Preventive,5.02,2381.62,False,Alpha Field Team
2834,20250905,214,4,Corrective,26.46,9718.32,True,Alpha Field Team
2835,20250610,235,3,Preventive,3.78,3103.47,False,Bravo Reliability Team
2836,20240823,97,2,Upgrade,4.27,7298.94,False,Central Response Team
2837,20240211,154,1,Corrective,42.27,13317.01,True,Island Logistics Team
2838,20241219,154,1,Corrective,24.59,16994.88,False,Alpha Field Team
2839,20241231,61,1,Corrective,16.86,9605.98,True,Island Logistics Team
2840,20240413,173,4,Preventive,3.85,1633.42,False,Central Response Team
2841,20240105,65,1,Inspection,1.01,1991.77,False,Delta Upgrade Crew
2842,20250422,186,1,Corrective,19.37,13070.59,True,Alpha Field Team
2843,20251129,187,5,Corrective,26.03,6845.65,True,Central Response Team
2844,20250901,56,2,Preventive,3.85,1834.23,False,Bravo Reliability Team
2845,20251002,132,1,Inspection,0.71,930.12,False,Alpha Field Team
2846,20240908,127,3,Inspection,2.1,720.94,False,Island Logistics Team
2847,20250220,32,1,Corrective,21.31,7314.09,True,Bravo Reliability Team
2848,20250228,234,5,Corrective,42.09,12389.7,True,Delta Upgrade Crew
2849,20250520,2,1,Corrective,17.8,7998.98,True,Delta Upgrade Crew
2850,20240819,107,2,Preventive,2.77,3450.66,False,Bravo Reliability Team
2851,20241220,189,5,Corrective,29.14,4353.89,True,Central Response Team
2852,20250724,204,2,Upgrade,14.13,18529.14,False,Delta Upgrade Crew
2853,20250915,9,1,Preventive,2.91,1236.97,False,Island Logistics Team
2854,20250907,52,2,Inspection,1.99,1299.87,False,Island Logistics Team
2855,20240905,61,1,Inspection,4.63,2554.86,False,Island Logistics Team
2856,20251026,168,3,Corrective,19.18,9336.06,False,Alpha Field Team
2857,20250317,92,2,Corrective,23.11,4634.66,True,Delta Upgrade Crew
2858,20240624,180,5,Preventive,8.05,3203.26,False,Delta Upgrade Crew
2859,20241130,172,2,Upgrade,16.28,18375.03,False,Delta Upgrade Crew
2860,20240915,42,2,Corrective,9.53,10031.5,False,Island Logistics Team
2861,20240722,175,5,Inspection,1.4,642.87,False,Island Logistics Team
2862,20240313,243,4,Inspection,0.61,566.7,False,Bravo Reliability Team
2863,20250615,104,3,Preventive,3.35,1131.5,False,Alpha Field Team
2864,20250903,228,2,Inspection,2.48,1462.96,False,Alpha Field Team
2865,20251210,227,1,Preventive,4.22,4727.97,False,Central Response Team
2866,20241028,35,2,Corrective,20.99,7274.08,True,Central Response Team
2867,20250503,212,2,Corrective,11.45,9088.46,True,Alpha Field Team
2868,20250927,73,5,Inspection,1.69,1604.04,False,Central Response Team
2869,20240104,123,3,Preventive,3.6,4155.46,False,Central Response Team
2870,20240828,18,1,Inspection,1.17,1076.0,False,Bravo Reliability Team
2871,20240527,72,4,Preventive,5.28,2115.69,False,Delta Upgrade Crew
2872,20241102,43,1,Corrective,26.43,6221.1,True,Delta Upgrade Crew
2873,20240113,47,1,Corrective,25.84,17216.07,True,Alpha Field Team
2874,20240320,82,2,Inspection,0.54,1436.11,False,Delta Upgrade Crew
2875,20240114,121,4,Corrective,12.78,12567.84,True,Delta Upgrade Crew
2876,20240121,135,1,Inspection,1.68,1508.92,False,Bravo Reliability Team
2877,20250813,172,2,Corrective,20.11,10162.11,False,Bravo Reliability Team
2878,20250209,204,2,Corrective,7.32,5384.84,True,Delta Upgrade Crew
2879,20240720,117,5,Inspection,0.66,1711.93,False,Alpha Field Team
2880,20240915,108,2,Corrective,26.15,11823.59,True,Central Response Team
2881,20250706,247,4,Corrective,22.59,5756.95,True,Alpha Field Team
2882,20241229,93,1,Inspection,3.47,2029.27,False,Alpha Field Team
2883,20240920,243,4,Inspection,0.71,1069.35,False,Island Logistics Team
2884,20240926,217,2,Inspection,2.46,565.61,False,Delta Upgrade Crew
2885,20250802,103,3,Preventive,4.43,2638.59,False,Island Logistics Team
2886,20241107,231,1,Corrective,38.13,13143.77,True,Delta Upgrade Crew
2887,20240303,27,1,Inspection,1.44,1548.42,False,Island Logistics Team
2888,20241027,184,5,Preventive,5.42,4348.97,False,Bravo Reliability Team
2889,20240819,220,1,Corrective,20.15,19100.46,False,Central Response Team
2890,20241110,241,2,Preventive,3.47,2249.06,False,Bravo Reliability Team
2891,20240709,208,4,Preventive,4.86,2908.07,False,Delta Upgrade Crew
2892,20240216,234,5,Preventive,6.4,2188.76,False,Bravo Reliability Team
2893,20241211,122,1,Corrective,29.95,11644.34,True,Bravo Reliability Team
2894,20250623,194,1,Corrective,31.16,13737.0,True,Alpha Field Team
2895,20250204,167,3,Corrective,16.09,14739.79,True,Delta Upgrade Crew
2896,20250430,79,1,Corrective,24.46,11190.76,True,Island Logistics Team
2897,20240407,197,2,Preventive,5.92,2021.56,False,Island Logistics Team
2898,20240108,183,2,Inspection,0.54,1469.06,False,Bravo Reliability Team
2899,20241228,213,2,Corrective,21.02,7674.4,True,Bravo Reliability Team
2900,20250210,232,4,Corrective,16.03,3695.94,False,Central Response Team
2901,20250923,118,1,Preventive,3.12,4335.48,False,Delta Upgrade Crew
2902,20240902,34,5,Upgrade,9.06,20596.74,False,Alpha Field Team
2903,20240326,218,1,Inspection,2.84,551.29,False,Alpha Field Team
2904,20240827,177,1,Corrective,30.94,7782.19,False,Island Logistics Team
2905,20250528,131,5,Upgrade,10.27,11420.14,False,Delta Upgrade Crew
2906,20250829,202,3,Corrective,21.81,7648.18,True,Delta Upgrade Crew
2907,20251113,181,1,Upgrade,14.76,19839.9,False,Delta Upgrade Crew
2908,20240108,31,2,Preventive,1.55,2421.47,False,Central Response Team
2909,20241110,118,1,Inspection,3.59,804.39,False,Central Response Team
2910,20240501,65,1,Corrective,30.44,21533.05,False,Island Logistics Team
2911,20250530,207,2,Inspection,0.52,1248.03,False,Island Logistics Team
2912,20240603,90,2,Corrective,9.61,5993.21,True,Alpha Field Team
2913,20251020,75,1,Inspection,1.62,1916.92,False,Alpha Field Team
2914,20241006,236,3,Corrective,16.3,4772.78,True,Island Logistics Team
2915,20240120,33,5,Corrective,8.64,8012.07,False,Delta Upgrade Crew
2916,20241016,69,4,Preventive,5.63,2729.72,False,Alpha Field Team
2917,20240619,1,4,Preventive,4.79,3479.43,False,Central Response Team
2918,20250102,186,1,Corrective,11.89,15420.22,True,Bravo Reliability Team
2919,20250325,177,1,Corrective,39.59,9251.51,True,Alpha Field Team
2920,20240413,80,4,Upgrade,9.96,14611.03,False,Delta Upgrade Crew
2921,20240810,246,1,Corrective,39.6,13411.4,True,Delta Upgrade Crew
2922,20240403,223,1,Preventive,2.72,3345.18,False,Bravo Reliability Team
2923,20240302,66,5,Corrective,27.09,12005.49,True,Delta Upgrade Crew
2924,20251120,121,4,Inspection,1.3,1177.3,False,Delta Upgrade Crew
2925,20250401,18,1,Inspection,2.09,1785.25,False,Alpha Field Team
2926,20250312,24,2,Corrective,17.79,5104.97,False,Island Logistics Team
2927,20240818,22,3,Preventive,2.86,2753.52,False,Island Logistics Team
2928,20251222,4,1,Corrective,37.1,6963.1,True,Delta Upgrade Crew
2929,20250204,197,2,Preventive,5.32,1666.4,False,Alpha Field Team
2930,20250415,21,3,Corrective,11.8,13325.4,True,Central Response Team
2931,20240801,196,1,Preventive,2.65,2006.23,False,Island Logistics Team
2932,20250813,106,1,Preventive,4.5,1651.42,False,Delta Upgrade Crew
2933,20240407,32,1,Preventive,5.15,2356.25,False,Delta Upgrade Crew
2934,20240129,212,2,Preventive,2.56,1189.96,False,Bravo Reliability Team
2935,20250725,26,2,Preventive,4.2,1188.83,False,Alpha Field Team
2936,20250810,149,5,Preventive,5.73,1104.36,False,Alpha Field Team
2937,20240103,243,4,Corrective,25.82,7353.08,False,Alpha Field Team
2938,20240401,246,1,Upgrade,13.49,7699.87,False,Island Logistics Team
2939,20250702,179,1,Inspection,3.21,2915.57,False,Central Response Team
2940,20241017,245,1,Corrective,48.24,5760.09,True,Island Logistics Team
2941,20250321,6,1,Inspection,3.06,2236.07,False,Alpha Field Team
2942,20251012,128,4,Upgrade,14.49,13968.48,False,Alpha Field Team
2943,20240526,183,2,Upgrade,6.57,14153.33,False,Island Logistics Team
2944,20240518,120,4,Preventive,3.93,3642.53,False,Bravo Reliability Team
2945,20241013,127,3,Corrective,40.28,16690.22,True,Delta Upgrade Crew
2946,20241022,2,1,Inspection,4.53,2792.79,False,Island Logistics Team
2947,20251011,141,4,Inspection,1.68,708.09,False,Island Logistics Team
2948,20250829,229,1,Corrective,13.49,10781.77,False,Island Logistics Team
2949,20251210,202,3,Upgrade,10.71,13155.88,False,Bravo Reliability Team
2950,20251221,228,2,Preventive,4.72,1446.93,False,Alpha Field Team
2951,20241023,55,2,Preventive,4.45,1909.48,False,Central Response Team
2952,20241218,157,1,Corrective,29.83,11275.94,False,Island Logistics Team
2953,20240123,113,1,Inspection,4.17,887.35,False,Island Logistics Team
2954,20240428,188,5,Inspection,1.35,724.61,False,Island Logistics Team
2955,20240724,157,1,Inspection,3.17,2900.5,False,Island Logistics Team
2956,20250901,63,1,Corrective,35.83,14878.75,False,Bravo Reliability Team
2957,20241218,14,3,Inspection,0.73,1702.63,False,Bravo Reliability Team
2958,20240526,220,1,Preventive,7.94,5018.51,False,Delta Upgrade Crew
2959,20251014,101,4,Inspection,2.48,1190.71,False,Central Response Team
2960,20250403,210,1,Inspection,1.9,2554.92,False,Central Response Team
2961,20250823,33,5,Preventive,2.01,2291.21,False,Delta Upgrade Crew
2962,20250513,6,1,Preventive,4.93,4205.69,False,Island Logistics Team
